parsing_time,plugin_time,resolution_time,verification_time,dafny_time
0.8324,26.378999999999998,127.44590000000001,675.7149,830.3722
parsing_time,plugin_time,resolution_time,verification_time,dafny_time
0.9428,27.779899999999998,130.2282,738.4748,897.4257
parsing_time,plugin_time,resolution_time,verification_time,dafny_time
1.4935,28.725099999999998,142.2575,845.9054,1018.3815
parsing_time,plugin_time,resolution_time,verification_time,dafny_time
1.7157,26.2492,124.05640000000001,718.762,870.7832999999999
parsing_time,plugin_time,resolution_time,verification_time,dafny_time
0.906,26.6679,127.6154,621.6562,776.8455
parsing_time,plugin_time,resolution_time,verification_time,dafny_time
1.5375,27.9487,129.8684,660.304,819.6586
parsing_time,plugin_time,resolution_time,verification_time,dafny_time
0.8441,27.3901,126.24180000000001,700.4853,854.9613
parsing_time,plugin_time,resolution_time,verification_time,dafny_time
0.8296,27.2234,129.3486,710.8149,868.2165
